Registration date;Total usage time;Pets;Carpet score;Sent for repair;Failure date;Battery status;Impact status;IR status
31Aug2017;804;1;2;YES;20Jul2018;OK;OK;Damage
18Feb2015;3183;1;2;YES;8Jan2019;OK;Damage;OK
26Mar2015;2145;0;2;NO;---;---;---;---
5Feb2017;790;0;4;NO;---;---;---;---
29Nov2017;811;0;6;YES;21Oct2019;Damage;OK;OK
28Aug2019;183;0;2;NO;---;---;---;---
31Mar2017;875;0;3;YES;3Aug2019;Damage;OK;OK
2Feb2015;1066;0;3;YES;10May2017;Damage;OK;OK
24Mar2019;653;1;1;NO;---;---;---;---
26Dec2016;786;0;5;YES;11Feb2019;Damage;OK;OK
10Jul2018;1272;1;3;NO;---;---;---;---
25Feb2018;717;0;4;NO;---;---;---;---
5May2019;509;1;4;NO;---;---;---;---
24Jan2017;1830;1;3;NO;---;---;---;---
13Dec2019;56;1;1;NO;---;---;---;---
17Nov2015;575;1;4;YES;10Jul2016;OK;OK;Damage
31Dec2015;590;0;4;NO;---;---;---;---
4Apr2017;1106;0;2;NO;---;---;---;---
17Apr2017;1307;0;3;NO;---;---;---;---
19Jul2019;128;0;1;NO;---;---;---;---
20May2017;999;0;4;NO;---;---;---;---
12Jun2015;1639;1;3;NO;---;---;---;---
26May2016;3140;1;1;YES;25Mar2019;Damage;OK;OK
10Aug2019;318;1;2;NO;---;---;---;---
19Oct2019;121;1;1;NO;---;---;---;---
5Feb2019;793;1;2;NO;---;---;---;---
13Nov2015;2914;1;4;YES;23Oct2018;OK;Damage;OK
17Jul2015;1200;0;5;NO;---;---;---;---
6Feb2017;1479;0;2;NO;---;---;---;---
2May2015;1521;0;2;YES;21Nov2019;Damage;OK;OK
5Mar2018;737;0;1;NO;---;---;---;---
27Jul2017;822;0;5;NO;---;---;---;---
6Nov2017;531;0;1;NO;---;---;---;---
23Jan2018;834;1;3;NO;---;---;---;---
23Apr2017;1538;0;2;NO;---;---;---;---
30May2019;341;1;3;NO;---;---;---;---
9Jan2017;280;1;3;YES;27May2017;OK;OK;Damage
4Jun2017;427;0;5;NO;---;---;---;---
17Jul2017;1717;1;3;NO;---;---;---;---
25Apr2018;535;0;2;NO;---;---;---;---
11Jun2016;1954;1;7;NO;---;---;---;---
4Jul2019;193;0;4;NO;---;---;---;---
24Jul2016;1158;0;3;NO;---;---;---;---
25May2019;280;0;2;NO;---;---;---;---
30Jan2019;410;0;1;NO;---;---;---;---
23Dec2018;259;0;2;NO;---;---;---;---
28Aug2019;194;1;5;NO;---;---;---;---
18Feb2018;392;0;5;YES;30Oct2019;OK;OK;Damage
1Nov2015;1057;0;3;NO;---;---;---;---
29Mar2018;1714;1;2;YES;15Oct2019;Damage;OK;OK
10May2017;1834;0;4;NO;---;---;---;---
5Jun2019;732;1;3;NO;---;---;---;---
27Oct2018;491;0;6;NO;---;---;---;---
29Apr2019;334;0;1;NO;---;---;---;---
12Feb2018;771;0;3;NO;---;---;---;---
18May2017;1102;0;5;NO;---;---;---;---
2Sep2019;255;1;2;NO;---;---;---;---
18Mar2018;769;0;2;NO;---;---;---;---
28May2016;2526;1;1;YES;17Mar2019;OK;Damage;OK
10Oct2019;141;1;3;NO;---;---;---;---
28Aug2016;1469;0;2;NO;---;---;---;---
25Aug2019;401;1;1;NO;---;---;---;---
14Jun2018;1484;1;1;NO;---;---;---;---
27Oct2015;1641;0;3;NO;---;---;---;---
12Oct2016;1154;0;3;NO;---;---;---;---
19Aug2019;292;1;4;NO;---;---;---;---
20Nov2019;33;0;1;NO;---;---;---;---
30Apr2017;523;0;3;NO;---;---;---;---
12Jul2016;2932;1;6;YES;21May2019;Damage;OK;OK
16Apr2015;636;0;2;YES;19Aug2017;Damage;OK;OK
13Mar2018;1429;1;2;NO;---;---;---;---
5Jul2019;273;0;3;NO;---;---;---;---
21Feb2019;374;0;4;NO;---;---;---;---
1Sep2017;2680;1;3;NO;---;---;---;---
30Sep2015;891;0;2;NO;---;---;---;---
2Mar2019;237;0;4;NO;---;---;---;---
3May2019;517;1;2;NO;---;---;---;---
14Nov2019;93;1;3;NO;---;---;---;---
26May2015;736;1;3;YES;24Mar2016;OK;OK;Damage
20Apr2019;705;1;3;NO;---;---;---;---
27Nov2015;2230;0;2;NO;---;---;---;---
22Oct2016;3109;1;2;YES;11Nov2019;OK;Damage;OK
3Dec2019;22;0;3;NO;---;---;---;---
26Mar2017;1007;0;2;NO;---;---;---;---
16Apr2019;590;1;4;NO;---;---;---;---
23Oct2015;832;0;1;YES;28Apr2018;Damage;OK;OK
10Dec2015;1470;0;2;NO;---;---;---;---
11Jan2016;829;0;1;YES;30Jul2018;Damage;OK;OK
11Feb2015;1068;0;3;YES;5Aug2017;Damage;OK;OK
9Jun2018;823;0;3;NO;---;---;---;---
9Jan2015;1206;0;2;NO;---;---;---;---
29Nov2016;1280;0;1;NO;---;---;---;---
15Nov2019;31;0;3;NO;---;---;---;---
22Sep2018;468;0;2;NO;---;---;---;---
17Jul2019;154;0;4;NO;---;---;---;---
27Dec2018;13;0;2;YES;11Jan2019;OK;OK;Damage
27Jan2016;802;0;3;YES;5May2018;Damage;OK;OK
18Mar2018;1979;1;3;NO;---;---;---;---
9Jun2015;2892;1;4;YES;10Jul2018;Damage;OK;OK
22Sep2016;2031;1;5;YES;24Mar2019;Damage;OK;OK
20Nov2019;70;1;4;NO;---;---;---;---
3May2015;1718;0;2;NO;---;---;---;---
23Jan2019;355;0;2;NO;---;---;---;---
23Sep2017;904;0;2;YES;22Jun2019;Damage;OK;OK
24Mar2016;1603;0;1;NO;---;---;---;---
1Oct2015;1584;0;5;NO;---;---;---;---
11Mar2017;1963;1;3;NO;---;---;---;---
14Sep2018;232;0;3;NO;---;---;---;---
11Sep2019;93;0;3;NO;---;---;---;---
25Nov2018;357;0;2;NO;---;---;---;---
8Mar2019;222;0;1;NO;---;---;---;---
13Feb2018;990;0;4;NO;---;---;---;---
25Aug2015;2268;0;1;NO;---;---;---;---
1Oct2015;1289;0;2;NO;---;---;---;---
8Feb2018;856;0;3;NO;---;---;---;---
16Feb2016;1288;0;1;YES;5Jan2019;Damage;OK;OK
3Apr2019;307;0;3;NO;---;---;---;---
22Jul2016;1959;0;5;NO;---;---;---;---
7Dec2018;233;0;4;NO;---;---;---;---
16Oct2017;817;0;4;NO;---;---;---;---
17Jan2019;486;0;3;NO;---;---;---;---
15Dec2019;14;0;4;NO;---;---;---;---
29May2016;1857;1;2;NO;---;---;---;---
23Nov2015;1381;0;2;NO;---;---;---;---
9Aug2018;643;0;7;NO;---;---;---;---
29Jan2015;1155;0;1;YES;28Mar2018;Damage;OK;OK
16Nov2019;30;0;2;NO;---;---;---;---
5Apr2017;1300;0;3;NO;---;---;---;---
30Mar2015;1416;0;2;YES;23Nov2018;Damage;OK;OK
2Jan2016;1859;0;3;NO;---;---;---;---
12Jul2015;1370;1;2;YES;19Dec2017;Damage;OK;OK
28Jan2015;3056;1;2;YES;23Jun2018;OK;Damage;OK
30Aug2019;170;1;5;NO;---;---;---;---
15Dec2015;1674;0;3;NO;---;---;---;---
7Nov2019;63;0;1;NO;---;---;---;---
9Oct2016;612;0;3;NO;---;---;---;---
30Aug2019;156;0;3;NO;---;---;---;---
4Sep2015;41;0;2;YES;17Nov2015;OK;OK;Damage
9Apr2019;184;0;2;NO;---;---;---;---
25Oct2018;1193;1;2;NO;---;---;---;---
15Mar2018;1296;1;4;NO;---;---;---;---
2Feb2019;814;1;2;NO;---;---;---;---
6Jul2017;952;0;3;NO;---;---;---;---
11Nov2016;834;1;4;NO;---;---;---;---
15Jun2019;109;0;1;NO;---;---;---;---
7May2015;834;0;7;YES;18Sep2018;Damage;OK;OK
16May2015;1074;0;8;YES;26Oct2018;Damage;OK;OK
14Aug2018;1210;1;2;NO;---;---;---;---
7Oct2019;123;1;1;NO;---;---;---;---
25Dec2015;1133;0;4;YES;17Apr2019;Damage;OK;OK
7Mar2017;2401;1;1;YES;21Dec2019;Damage;OK;OK
7Jan2016;1135;0;2;NO;---;---;---;---
18Aug2019;423;1;2;NO;---;---;---;---
18Oct2017;795;0;2;NO;---;---;---;---
15Nov2016;1781;0;5;NO;---;---;---;---
28Oct2015;1180;0;5;YES;10May2019;Damage;OK;OK
7Nov2019;36;0;4;NO;---;---;---;---
2Dec2016;2446;1;2;YES;2Jan2019;OK;OK;Damage
5Jun2017;1343;0;2;NO;---;---;---;---
7Feb2016;2780;1;2;YES;21Nov2018;Damage;OK;OK
3Sep2016;2123;0;2;NO;---;---;---;---
6Apr2018;767;1;5;YES;10Feb2019;Damage;OK;OK
7Oct2018;932;1;2;NO;---;---;---;---
29Dec2015;1559;0;1;YES;13Oct2019;Damage;OK;OK
5Jun2016;623;0;7;NO;---;---;---;---
31Dec2015;602;0;5;NO;---;---;---;---
31Oct2017;894;0;3;NO;---;---;---;---
3Nov2015;2581;1;1;NO;---;---;---;---
20Sep2019;253;1;5;NO;---;---;---;---
10Jul2017;727;0;3;NO;---;---;---;---
27Mar2015;2727;1;2;YES;10Jul2017;OK;Damage;OK
10Jun2019;196;0;3;NO;---;---;---;---
26Dec2015;215;0;2;NO;---;---;---;---
8Dec2015;1612;0;5;YES;28Aug2018;Damage;OK;OK
30Oct2017;1835;1;1;NO;---;---;---;---
6Dec2017;1622;1;6;NO;---;---;---;---
7Nov2019;90;1;2;NO;---;---;---;---
12Apr2016;1392;0;4;YES;5May2019;Damage;OK;OK
30Dec2018;878;1;2;NO;---;---;---;---
10Sep2015;1944;0;4;YES;6Aug2019;Damage;OK;OK
23Mar2016;1022;0;1;YES;23Oct2018;OK;OK;Damage
24Apr2019;245;0;1;NO;---;---;---;---
2Feb2018;1561;1;3;NO;---;---;---;---
3Jun2016;480;0;1;YES;6Jan2019;OK;OK;Damage
8Apr2018;1390;1;2;NO;---;---;---;---
27Sep2019;89;0;3;NO;---;---;---;---
18Apr2017;3290;1;2;YES;8Dec2019;OK;Damage;OK
25Mar2016;1287;0;4;NO;---;---;---;---
29Aug2017;1962;1;3;NO;---;---;---;---
21Sep2018;336;0;2;NO;---;---;---;---
9Oct2015;1037;0;4;NO;---;---;---;---
2May2019;268;1;2;NO;---;---;---;---
23Mar2018;485;0;1;NO;---;---;---;---
2Dec2019;15;0;3;NO;---;---;---;---
20Oct2015;1666;0;1;NO;---;---;---;---
6Jan2016;1317;0;4;NO;---;---;---;---
14Mar2019;405;1;3;NO;---;---;---;---
26Aug2017;1024;0;4;NO;---;---;---;---
1Aug2015;2800;1;2;YES;1Jul2019;Damage;OK;OK
16Feb2019;101;1;2;NO;---;---;---;---
23Mar2019;199;0;1;NO;---;---;---;---
16Jul2016;1420;0;5;NO;---;---;---;---
8Jul2019;106;0;1;NO;---;---;---;---
15Aug2018;567;0;3;NO;---;---;---;---
1Jun2019;251;0;5;NO;---;---;---;---
31Aug2016;814;0;3;NO;---;---;---;---
25Dec2019;12;1;4;NO;---;---;---;---
23Aug2015;2034;0;2;NO;---;---;---;---
20Feb2015;1900;0;1;YES;6Oct2019;Damage;OK;OK
24Jan2015;2892;1;6;YES;12Aug2017;Damage;OK;OK
8Feb2016;2204;1;1;YES;27Jul2018;Damage;OK;OK
25Jun2018;1237;1;5;NO;---;---;---;---
1Mar2015;1415;0;2;NO;---;---;---;---
30Oct2016;1355;0;4;NO;---;---;---;---
26Jul2017;399;1;2;NO;---;---;---;---
14Oct2019;182;1;2;NO;---;---;---;---
10Jul2015;2811;1;2;YES;28Jun2019;OK;Damage;OK
30Aug2015;2934;1;3;YES;25Jul2019;Damage;OK;OK
3Feb2018;811;0;2;NO;---;---;---;---
24Jul2016;1166;0;1;NO;---;---;---;---
12Jun2017;1017;0;2;NO;---;---;---;---
14Dec2018;824;1;1;NO;---;---;---;---
28Jan2015;1320;0;3;NO;---;---;---;---
26Dec2016;872;0;2;NO;---;---;---;---
15May2018;949;1;2;NO;---;---;---;---
8Jun2018;593;0;1;NO;---;---;---;---
9Jul2019;488;1;3;NO;---;---;---;---
24Jul2019;320;1;2;NO;---;---;---;---
28Apr2016;2646;1;5;YES;28Jun2019;Damage;OK;OK
5Dec2019;19;0;1;NO;---;---;---;---
4May2015;545;1;2;YES;15Jan2016;OK;OK;Damage
8Aug2017;833;0;4;NO;---;---;---;---
3Jun2019;351;1;4;YES;4Nov2019;OK;OK;Damage
3Jan2016;992;0;1;NO;---;---;---;---
11Dec2017;1730;1;3;NO;---;---;---;---
11Sep2015;1472;0;3;NO;---;---;---;---
31Aug2019;369;1;3;NO;---;---;---;---
17Jun2016;1367;0;1;NO;---;---;---;---
5May2016;2045;1;2;NO;---;---;---;---
3Sep2016;1409;0;1;NO;---;---;---;---
30Jan2016;2521;1;2;YES;8Nov2019;OK;Damage;OK
26Jul2015;933;0;2;YES;17Apr2019;Damage;OK;OK
3May2019;522;1;3;NO;---;---;---;---
16Aug2018;441;0;4;NO;---;---;---;---
5Sep2019;272;1;2;NO;---;---;---;---
12Aug2019;356;1;3;NO;---;---;---;---
20Jul2015;685;0;3;YES;8Oct2017;Damage;OK;OK
23Aug2016;99;0;2;NO;---;---;---;---
1Sep2018;429;0;3;NO;---;---;---;---
30Sep2015;2100;1;1;NO;---;---;---;---
9Jul2018;527;0;1;NO;---;---;---;---
5Jul2015;1417;0;2;NO;---;---;---;---
31Jan2018;965;0;1;NO;---;---;---;---
24Nov2018;880;1;4;NO;---;---;---;---
22Nov2017;1640;1;1;NO;---;---;---;---
24Jul2017;909;0;3;NO;---;---;---;---
9Jun2016;1085;1;3;YES;20Jan2019;Damage;OK;OK
21Feb2015;3024;0;1;YES;14May2019;Damage;OK;OK
20Jul2016;1008;1;1;YES;13Oct2018;Damage;OK;OK
3Apr2017;1835;1;1;NO;---;---;---;---
9Jun2015;1259;0;2;YES;25Mar2019;Damage;OK;OK
2Jul2017;866;0;5;NO;---;---;---;---
30Dec2019;1;0;3;NO;---;---;---;---
31Dec2015;3083;1;3;NO;---;---;---;---
8Jul2019;199;0;4;NO;---;---;---;---
22Jul2015;1442;0;1;NO;---;---;---;---
11Jan2018;325;0;3;YES;24May2019;Damage;OK;OK
16Aug2016;1856;0;2;NO;---;---;---;---
22Apr2019;414;1;4;NO;---;---;---;---
16Mar2016;488;0;3;NO;---;---;---;---
2Jul2016;1349;0;3;NO;---;---;---;---
1Apr2016;1366;0;1;NO;---;---;---;---
27Jul2018;179;0;4;NO;---;---;---;---
20Jan2015;1967;0;3;NO;---;---;---;---
17Feb2017;978;0;1;NO;---;---;---;---
15Mar2017;1547;0;2;YES;16May2019;Damage;OK;OK
31Mar2018;684;0;2;NO;---;---;---;---
22Feb2019;279;0;4;NO;---;---;---;---
29Nov2017;917;0;1;NO;---;---;---;---
20May2019;274;1;1;NO;---;---;---;---
2Jun2016;1369;0;4;YES;17Mar2019;Damage;OK;OK
27Nov2019;53;0;3;NO;---;---;---;---
17Dec2018;393;0;2;NO;---;---;---;---
9Jan2018;1895;1;3;NO;---;---;---;---
22Jan2019;302;0;2;NO;---;---;---;---
25Sep2015;2727;1;1;NO;---;---;---;---
16Apr2016;2355;1;1;YES;11Nov2019;OK;Damage;OK
18Jun2018;594;0;4;NO;---;---;---;---
18Jul2016;2124;1;1;YES;10Sep2018;Damage;OK;OK
28Apr2019;286;0;1;NO;---;---;---;---
28May2018;666;0;3;NO;---;---;---;---
7Nov2019;59;0;3;NO;---;---;---;---
15Aug2015;1134;0;3;YES;26May2018;Damage;OK;OK
16Dec2018;649;1;3;NO;---;---;---;---
18Oct2017;774;0;2;NO;---;---;---;---
11Aug2019;239;1;2;NO;---;---;---;---
1Jun2016;1639;0;2;NO;---;---;---;---
7May2018;379;0;2;NO;---;---;---;---
12Dec2015;478;0;1;YES;11Feb2018;Damage;OK;OK
3Jul2015;2489;1;3;YES;25Mar2019;Damage;OK;OK
1Feb2016;2697;1;2;YES;20Nov2018;Damage;OK;OK
22Dec2015;2435;0;3;NO;---;---;---;---
21Apr2015;1080;0;3;YES;18Dec2019;Damage;OK;OK
7Nov2019;85;1;1;NO;---;---;---;---
8Apr2016;703;0;5;NO;---;---;---;---
18Oct2018;632;0;3;NO;---;---;---;---
21Dec2016;1066;0;1;NO;---;---;---;---
5Apr2016;2233;1;6;YES;12Oct2018;OK;OK;Damage
25Dec2018;358;0;4;NO;---;---;---;---
14Mar2016;1283;0;3;YES;12Nov2018;Damage;OK;OK
1Oct2015;3767;1;5;YES;3Dec2018;OK;Damage;OK
23Nov2015;96;0;1;YES;4Jun2016;OK;OK;Damage
9Sep2019;132;0;3;NO;---;---;---;---
17Oct2017;770;0;4;NO;---;---;---;---
24Aug2018;1142;1;2;NO;---;---;---;---
2Jan2017;2619;1;2;NO;---;---;---;---
18Feb2016;814;0;2;NO;---;---;---;---
13Nov2015;1286;0;3;YES;18Nov2019;Damage;OK;OK
15Dec2019;17;0;2;NO;---;---;---;---
9Jun2019;362;1;3;NO;---;---;---;---
26May2015;1297;0;4;NO;---;---;---;---
15Jul2017;1293;1;4;YES;2Jan2019;OK;OK;Damage
15Jun2019;391;1;2;NO;---;---;---;---
17Nov2018;900;1;1;NO;---;---;---;---
28Jun2015;1220;0;3;YES;20Aug2019;Damage;OK;OK
4Oct2016;1084;0;3;NO;---;---;---;---
10Sep2018;691;0;1;NO;---;---;---;---
5Nov2017;618;0;2;NO;---;---;---;---
20Sep2017;1751;1;2;NO;---;---;---;---
31Mar2019;339;0;2;NO;---;---;---;---
21May2016;2726;1;2;YES;29Mar2019;Damage;OK;OK
2Oct2018;1096;1;2;NO;---;---;---;---
30Nov2015;451;1;2;YES;2Jun2016;OK;OK;Damage
18Feb2019;391;0;2;NO;---;---;---;---
30Dec2017;333;0;2;NO;---;---;---;---
3Mar2015;1935;1;6;YES;12Oct2017;Damage;OK;OK
10Jul2017;1101;0;2;NO;---;---;---;---
7Nov2017;651;0;2;NO;---;---;---;---
27Jul2018;320;0;3;NO;---;---;---;---
13Feb2017;2566;1;3;NO;---;---;---;---
9Aug2018;1309;1;3;NO;---;---;---;---
15Apr2016;1296;0;1;YES;11Aug2019;Damage;OK;OK
4Aug2019;197;1;5;NO;---;---;---;---
8Jun2016;1149;0;2;NO;---;---;---;---
11Sep2019;172;0;3;NO;---;---;---;---
7Oct2019;273;1;2;NO;---;---;---;---
20Sep2015;1899;0;2;YES;17Sep2019;Damage;OK;OK
2May2018;1611;1;3;NO;---;---;---;---
18Sep2019;130;0;3;NO;---;---;---;---
19Mar2017;1053;1;3;NO;---;---;---;---
20Apr2017;1865;1;4;NO;---;---;---;---
17Feb2019;353;0;5;NO;---;---;---;---
26May2018;691;0;2;NO;---;---;---;---
18Jun2016;1289;0;2;NO;---;---;---;---
7Feb2018;306;0;2;NO;---;---;---;---
10Oct2017;1968;1;1;NO;---;---;---;---
13Sep2017;1061;0;5;NO;---;---;---;---
18Aug2019;125;0;3;NO;---;---;---;---
30Jul2016;1994;1;1;NO;---;---;---;---
6Nov2016;604;0;2;NO;---;---;---;---
23Sep2016;1002;0;2;NO;---;---;---;---
23Jan2016;499;0;2;NO;---;---;---;---
7Sep2019;179;0;6;NO;---;---;---;---
16Jun2016;1011;0;2;YES;28Dec2019;Damage;OK;OK
24Dec2019;17;1;3;NO;---;---;---;---
25Sep2015;1163;0;3;YES;19May2019;Damage;OK;OK
4Apr2019;232;0;4;NO;---;---;---;---
31Dec2017;586;0;2;NO;---;---;---;---
8Mar2019;576;1;4;NO;---;---;---;---
21Feb2018;664;0;4;NO;---;---;---;---
9Apr2017;1166;0;2;NO;---;---;---;---
7Jan2019;374;0;5;NO;---;---;---;---
10Aug2015;2873;1;4;YES;28Oct2018;OK;Damage;OK
27Oct2019;211;1;4;NO;---;---;---;---
7Sep2017;357;0;2;NO;---;---;---;---
7Aug2019;214;0;3;NO;---;---;---;---
15Sep2017;2252;1;2;NO;---;---;---;---
12Jul2015;867;0;3;YES;25Sep2018;Damage;OK;OK
16Oct2017;2179;1;3;YES;25Aug2019;Damage;OK;OK
20Nov2019;49;0;1;NO;---;---;---;---
22Jun2017;673;0;3;NO;---;---;---;---
11Oct2017;1020;0;1;NO;---;---;---;---
7Aug2019;262;1;3;NO;---;---;---;---
30Sep2016;806;0;7;NO;---;---;---;---
21Sep2019;150;1;5;NO;---;---;---;---
4Nov2019;115;1;3;NO;---;---;---;---
18Mar2019;465;0;1;NO;---;---;---;---
1May2018;652;0;3;YES;21Jul2019;Damage;OK;OK
26Feb2016;3329;1;2;YES;27Oct2019;OK;Damage;OK
16Oct2019;142;1;3;NO;---;---;---;---
3Oct2017;968;0;1;NO;---;---;---;---
31May2017;1385;0;4;NO;---;---;---;---
26Aug2019;114;0;3;NO;---;---;---;---
29Feb2016;955;0;2;YES;30Oct2018;Damage;OK;OK
17Sep2018;819;0;2;NO;---;---;---;---
15Feb2015;1406;0;2;YES;12Nov2018;Damage;OK;OK
22Mar2016;499;0;3;NO;---;---;---;---
8May2019;418;1;3;NO;---;---;---;---
27Nov2016;522;0;3;NO;---;---;---;---
8Dec2015;3581;1;2;YES;6Jun2019;OK;Damage;OK
12Oct2015;2256;0;6;YES;27Nov2019;Damage;OK;OK
15Jan2019;997;1;3;NO;---;---;---;---
20Jan2019;492;0;2;NO;---;---;---;---
27Sep2017;731;0;3;NO;---;---;---;---
20Jun2016;926;0;4;NO;---;---;---;---
29May2018;468;0;1;NO;---;---;---;---
21Mar2019;418;1;1;NO;---;---;---;---
27Jun2019;332;1;2;NO;---;---;---;---
31Jul2019;110;0;5;NO;---;---;---;---
26Jul2016;1946;0;2;NO;---;---;---;---
19Feb2019;993;1;4;NO;---;---;---;---
11Aug2016;960;0;2;NO;---;---;---;---
19Sep2016;1466;1;6;YES;13Aug2018;Damage;OK;OK
15Jan2017;1004;0;3;NO;---;---;---;---
12Sep2015;896;0;1;NO;---;---;---;---
12Apr2019;187;0;2;NO;---;---;---;---
31Jan2016;2194;1;1;YES;30May2019;OK;OK;Damage
2Aug2016;2626;1;1;NO;---;---;---;---
15Sep2017;461;0;2;NO;---;---;---;---
24Feb2017;539;0;5;NO;---;---;---;---
28Oct2016;733;0;3;NO;---;---;---;---
8Dec2018;426;0;4;NO;---;---;---;---
7May2019;136;0;2;NO;---;---;---;---
28Nov2018;418;0;2;NO;---;---;---;---
12Jul2017;2302;1;1;NO;---;---;---;---
8Dec2018;207;0;2;NO;---;---;---;---
29Jan2015;1091;0;3;YES;5Apr2019;OK;OK;Damage
6Aug2017;1187;0;3;NO;---;---;---;---
21Jan2019;417;0;3;NO;---;---;---;---
20Nov2018;867;1;2;NO;---;---;---;---
8Nov2019;73;0;1;NO;---;---;---;---
23Jan2018;1354;1;3;NO;---;---;---;---
14Jul2016;2988;1;2;NO;---;---;---;---
26Apr2016;1895;0;5;YES;13Apr2019;Damage;OK;OK
20Mar2018;1499;1;4;YES;9Nov2019;Damage;OK;OK
28Oct2019;68;0;4;NO;---;---;---;---
1Jan2017;1653;0;4;NO;---;---;---;---
27Feb2015;1167;0;3;NO;---;---;---;---
19Aug2015;1384;0;3;NO;---;---;---;---
2Jan2019;559;0;2;NO;---;---;---;---
18Jul2016;1106;0;2;NO;---;---;---;---
3Mar2018;875;0;2;NO;---;---;---;---
11Mar2017;1357;0;2;NO;---;---;---;---
18Jul2017;879;0;3;NO;---;---;---;---
28Sep2016;595;0;4;YES;28Jun2018;Damage;OK;OK
8May2016;3293;1;4;NO;---;---;---;---
31Jan2018;757;1;3;NO;---;---;---;---
26Dec2016;1199;0;3;NO;---;---;---;---
4Jun2015;1900;0;1;YES;21May2019;OK;Damage;OK
28Oct2019;75;1;2;NO;---;---;---;---
15Mar2019;329;0;2;NO;---;---;---;---
22Apr2017;603;0;1;NO;---;---;---;---
23Nov2015;1647;0;1;NO;---;---;---;---
1Oct2016;1201;0;4;NO;---;---;---;---
9Feb2017;746;0;4;YES;29Nov2018;Damage;OK;OK
13Dec2015;2365;1;3;YES;10Nov2018;Damage;OK;OK
25May2018;720;0;1;NO;---;---;---;---
20Jul2016;1728;1;2;YES;6Dec2018;Damage;OK;OK
16Dec2018;649;1;3;NO;---;---;---;---
1May2017;1563;0;3;NO;---;---;---;---
23Apr2015;1911;0;1;YES;4Feb2019;Damage;OK;OK
9Jun2015;280;0;1;YES;27Dec2015;OK;OK;Damage
20Nov2015;1759;0;3;NO;---;---;---;---
14May2019;235;0;2;NO;---;---;---;---
27Jan2017;1996;1;2;YES;16Jul2018;Damage;OK;OK
11Sep2017;2022;1;1;YES;23Oct2019;Damage;OK;OK
20Jun2015;2653;1;4;YES;27Nov2018;Damage;OK;OK
23Aug2019;240;1;2;NO;---;---;---;---
28Nov2017;1022;1;2;NO;---;---;---;---
13Mar2019;282;0;1;NO;---;---;---;---
16Jan2017;1815;1;6;YES;20Jan2019;Damage;OK;OK
10Aug2019;152;0;4;NO;---;---;---;---
24Nov2019;29;0;3;NO;---;---;---;---
15Jun2015;1975;0;3;YES;14Nov2018;Damage;OK;OK
19Apr2015;2637;0;2;NO;---;---;---;---
5Aug2018;566;0;2;NO;---;---;---;---
24Dec2016;991;0;5;NO;---;---;---;---
17Oct2016;836;0;2;NO;---;---;---;---
8Jul2015;3288;1;2;YES;19Jun2019;Damage;OK;OK
28May2017;1015;0;6;NO;---;---;---;---
18Dec2015;2593;0;2;NO;---;---;---;---
16May2016;2095;1;4;YES;16Jan2019;Damage;OK;OK
29Aug2019;99;0;1;NO;---;---;---;---
4Dec2017;1516;1;2;NO;---;---;---;---
17May2015;3443;1;1;YES;13Dec2019;OK;OK;OK
8Sep2017;977;0;2;NO;---;---;---;---
8Jul2019;185;0;4;NO;---;---;---;---
1Feb2015;1883;0;1;NO;---;---;---;---
2Oct2016;632;1;4;YES;8Feb2018;Damage;OK;OK
6Jan2019;1068;1;3;NO;---;---;---;---
24Sep2018;44;0;2;NO;---;---;---;---
22Oct2017;679;0;4;NO;---;---;---;---
2Sep2015;2241;1;5;NO;---;---;---;---
30Oct2015;1802;1;3;NO;---;---;---;---
24Jan2019;815;1;4;NO;---;---;---;---
5Sep2015;1434;0;2;NO;---;---;---;---
28Apr2019;589;1;1;NO;---;---;---;---
23Mar2016;735;0;2;NO;---;---;---;---
18May2015;2929;1;2;YES;14Nov2018;Damage;OK;OK
14Apr2015;2803;0;1;YES;15Nov2019;OK;Damage;OK
24Mar2019;245;0;3;NO;---;---;---;---
10Oct2017;577;0;1;NO;---;---;---;---
30Dec2016;1027;0;3;NO;---;---;---;---
1Sep2019;143;0;3;NO;---;---;---;---
14Aug2019;283;1;3;NO;---;---;---;---
18Nov2017;887;1;2;YES;26Nov2019;Damage;OK;OK
12Jun2016;1484;0;3;NO;---;---;---;---
3Jul2018;481;0;3;NO;---;---;---;---
14Dec2017;969;0;3;NO;---;---;---;---
7May2015;1457;0;3;NO;---;---;---;---
6Apr2016;1512;0;3;NO;---;---;---;---
23Apr2015;1412;0;3;YES;20Nov2019;Damage;OK;OK
10May2018;528;1;1;NO;---;---;---;---
4Dec2015;1421;1;1;YES;3Feb2018;OK;Damage;OK
30Apr2019;288;0;2;NO;---;---;---;---
28Oct2018;777;1;2;NO;---;---;---;---
26Oct2018;333;0;2;NO;---;---;---;---
10Dec2015;1945;1;6;YES;7Feb2018;OK;OK;Damage
22Sep2015;3570;1;2;YES;6Sep2018;OK;Damage;OK
23Jul2018;500;0;2;NO;---;---;---;---
12Jun2019;212;0;1;NO;---;---;---;---
24Jan2017;1240;0;4;YES;4Feb2019;Damage;OK;OK
1Aug2016;1262;0;2;NO;---;---;---;---
31Mar2018;952;1;3;NO;---;---;---;---
26Dec2017;314;0;2;NO;---;---;---;---
30Sep2015;972;0;6;YES;3Nov2018;Damage;OK;OK
12Jul2019;440;1;3;NO;---;---;---;---
9Nov2015;2587;1;7;YES;1Dec2019;Damage;OK;OK
